#OTU ID	EA0101	EA0102	EA0103	EA0104	EA0105	EA0106	EA0107	EA0108	EA0109	EA0110	EA0111	EA0112	EA0113	EA0114	EA0115	EA0116	EA0117	EA0118	EA0119	EA0120	EA0121	EA0122	EA0123	EA0124	EA0125	EA0126	EA0127	EA0128	EA0129	EA0130	EA0131	EA0132	EA0133	EA0134	EA0135	EA0136	EA0137	EA0138	EA0139	EA0140	EA0141	EA0142	EA0143	EA0144	EA0145	EA0146	EA0147	EA0148	EA0149	EA0150	EA0151	EA0152	EA0153	EA0154	EA0155	EA0156	EA0157	EA0158	EA0159	EA0160	EA0161	EA0162	EA0163	EA0164	EA0165	EA0166	EA0167	EA0168	EA0169	EA0170	EA0171	EA0172	EA0173	EA0174	EA0175	EA0176	EA0177	EA0178	EA0179	EA0180	EA0181	EA0182	EA0183	EA0184	EA0185	EA0186	EA0187	EA0188	EA0189	EA0190	EA0191	EA0192	EA0193	EA0194	EA0195	EA0196
Zotu10	264	304	89	689	182	1669	88	242	809	502	215	387	563	368	289	1	226	0	418	763	2796	1966	3697	1078	362	172	436	715	112	334	717	483	0	0	0	0	242	214	408	53	72	80	145	3	108	27	88	315	84	118	22	95	141	112	21	29	24	24	0	3	11	20	1	11	24	23	15	5	12	2	50	24	12	4	12	8	26	2	17	11	5	11	5	28	42	5	9	13	6	2	1	1	0	0	0	0
Zotu12226	4	1	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu712	680	87	8	0	0	1	2	5	4	9	0	3	1	1	5	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	1	1	0	5	0	1	5	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Zotu242	230	270	113	29	24	1	39	52	430	178	209	24	378	62	0	0	45	0	1	38	1	6	23	1	8	15	9	5	9	18	17	32	0	0	0	0	2	0	2	2	0	1	0	0	2	0	0	0	4	3	0	1	2	0	2	1	0	0	0	0	1	0	0	0	0	1	1	2	0	0	1	2	1	0	0	1	2	1	1	0	0	0	2	2	0	1	0	1	2	0	0	1	0	0	0	0
Zotu271	13	689	32	70	17	13	3	14	17	27	8	7	8	13	10	0	0	1	35	205	335	41	137	0	13	27	22	32	0	0	135	8	0	0	0	0	8	33	1	2	10	4	2	1	0	0	0	4	1	6	0	0	2	11	18	37	7	8	0	0	0	0	1	0	2	1	0	2	1	0	9	3	4	1	2	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Zotu215	270	1234	18	3	132	43	1	9	36	12	7	1	3	7	196	0	0	0	79	291	1	1	96	12	0	0	26	4	19	0	2	2	0	0	0	0	20	8	0	4	7	2	13	1	6	0	0	0	2	19	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	8	0	0	1	1	3	0	3	2	1	0	3	0	1	0	2	0	1	0	0	0	0	0	0	0
Zotu5380	7	2	0	1	0	4	0	3	9	0	3	0	1	0	2	0	0	0	0	0	1	0	3	0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu302	138	392	256	12	36	17	20	7	235	86	6	0	3	5	20	0	0	0	74	180	18	7	51	55	22	2	135	65	21	3	9	5	0	0	0	0	2	5	0	1	0	2	0	0	2	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2578	48	5	19	0	2	36	1	0	4	0	0	2	0	0	15	0	0	0	4	0	1	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu270	22	6	58	12	4	37	12	201	37	12	9	16	23	16	20	0	0	0	34	1	55	44	38	109	24	167	19	149	16	34	52	41	0	0	0	0	22	97	0	119	43	21	65	0	11	62	30	6	10	49	11	25	127	22	0	7	7	3	0	8	0	0	0	1	1	0	7	1	0	0	0	49	8	0	2	0	2	0	3	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0
Zotu772	49	597	14	0	0	6	0	0	1	0	0	4	0	1	20	0	0	0	1	49	7	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Zotu347	36	19	39	8	7	35	24	10	47	46	7	10	13	9	31	0	0	0	51	46	152	52	107	33	44	11	94	99	1	17	36	25	0	0	0	0	19	10	0	10	78	6	9	1	9	0	55	18	13	50	19	19	86	0	19	49	5	0	0	4	11	0	0	11	1	1	4	0	2	2	1	0	3	0	1	0	1	0	6	0	2	2	1	0	0	0	0	1	21	0	0	0	0	0	0	0
Zotu181	11	22	21	818	6	14	2	10	2	9	0	24	40	3	6	0	0	0	71	204	173	1052	60	85	3	16	27	4	15	33	44	4	0	0	0	0	3	20	0	37	35	12	31	2	4	1	14	20	5	5	33	10	0	0	2	1	13	24	0	0	0	3	0	2	1	0	2	0	11	0	0	1	1	2	4	1	0	0	8	0	0	0	0	2	1	1	3	0	1	0	1	0	0	0	0	0
Zotu2261	25	23	2	3	51	0	1	0	31	15	8	0	16	0	2	0	0	0	0	0	0	1	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3862	6	3	8	0	4	9	2	1	11	0	0	0	2	2	8	0	0	0	0	0	11	0	2	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1022	111	12	47	0	58	120	4	13	72	14	0	1	1	0	4	0	0	0	7	0	7	0	25	7	4	0	16	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2298	152	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu555	587	0	2	0	1	2	0	1	0	0	1	0	0	1	4	0	0	0	444	3	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3032	4	54	0	0	1	1	0	0	2	24	0	0	0	0	0	0	0	0	9	4	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu443	258	32	15	5	1	550	30	21	21	18	17	71	25	59	29	0	0	0	6	3	0	0	2	34	17	20	11	3	3	6	0	3	0	0	0	0	0	0	1	0	3	9	0	0	2	1	0	2	1	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	1	11	1	1	0	2	3	0	0	13	0	0	0	0
Zotu3243	35	56	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0
Zotu3161	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1225	2	2	1	3	0	0	1	8	0	0	3	0	0	4	0	0	0	0	8	2	4	10	0	0	13	12	7	0	5	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	21	0	12	3	0	5	1	200	0	1	0	0	0	0	0	0	0	0	0	0
Zotu13247	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3383	14	20	7	1	1	1	3	0	7	6	0	0	4	0	13	0	0	0	0	1	3	0	6	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu71	395	67	5	45	6	37	48	25	24	176	63	343	23	118	136	0	1	0	1776	263	36	44	199	206	116	20	66	210	53	82	89	129	0	0	0	0	25	31	4	8	9	31	14	0	11	1	79	37	37	41	2	4	71	16	7	22	26	8	8	9	8	12	0	2	1	7	2	0	3	8	42	493	3	95	0	2	2	1	1	1	15	0	3	8	1	2	1	11	7	0	1	4	0	0	0	0
Zotu891	80	44	56	0	26	77	21	8	129	35	0	1	0	1	42	0	0	0	25	13	0	0	15	6	1	2	7	13	0	0	0	4	0	0	0	0	2	0	0	0	3	6	0	0	3	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4355	2	7	11	5	3	0	2	1	0	0	0	0	0	1	6	0	0	0	0	0	1	0	0	0	4	0	5	0	5	0	3	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu461	219	53	17	13	14	15	3	1	36	23	2	23	14	33	378	0	0	0	97	51	21	0	2	26	1	0	18	42	7	4	6	49	0	0	0	0	5	3	0	1	0	3	6	0	18	0	0	8	7	21	0	0	7	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0
Zotu4840	18	32	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu527	31	6	312	18	69	126	33	13	41	15	62	32	59	39	48	0	0	0	12	0	9	14	28	48	0	0	11	0	27	14	17	20	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0
Zotu8779	2	0	0	0	3	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1958	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	64	0	3	8	3	0	47	2	17	0	0	21	6	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu26	152	119	7	74	3	18	64	18	182	120	13	230	3	66	64	0	0	0	9625	630	28	92	0	37	222	25	210	370	11	96	7	139	0	0	0	0	4	4	1	1	1	6	1	1	6	0	1	2	2	12	0	1	3	0	3	11	3	2	0	0	1	1	1	0	2	1	1	0	4	1	2	28	2	0	1	1	2	0	10	1	1	0	1	2	11	3	0	2	3	0	0	2	0	0	0	0
Zotu496	32	15	51	32	17	26	35	37	74	37	23	17	31	75	11	0	0	0	26	27	11	14	26	37	27	18	29	12	3	18	56	68	0	0	0	0	17	20	4	8	23	7	71	0	15	6	2	16	15	11	0	34	9	0	8	4	5	0	3	12	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu526	57	4	26	13	15	35	66	0	15	19	1	141	26	41	40	0	0	0	184	37	9	8	9	126	20	5	3	20	7	70	17	61	0	0	0	0	2	10	2	0	1	1	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	1	0	0	3	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu410	56	13	74	33	37	79	21	11	41	3	15	101	15	11	31	0	0	0	36	12	7	43	154	292	36	28	11	5	74	57	37	28	0	0	0	0	2	0	0	1	3	10	5	0	1	0	0	4	30	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	3	0	0	0	0	5	3	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0
Zotu4034	2	5	8	0	1	2	4	0	2	0	2	3	4	6	6	0	0	0	7	0	0	0	6	0	0	8	0	5	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu8300	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6038	3	0	0	0	0	1	3	0	0	0	0	3	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu206	414	394	367	6	146	61	24	21	448	305	22	2	93	3	53	0	0	0	96	87	8	0	4	10	6	0	52	43	3	7	30	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0
Zotu407	149	51	126	18	87	48	34	21	82	9	45	16	68	41	314	0	0	0	30	22	9	16	1	29	24	5	9	7	13	18	62	24	0	0	0	0	0	0	0	0	2	0	17	0	5	0	1	3	13	1	19	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	5	4	0	0	1	0	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0
Zotu4696	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu10855	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1412	5	10	21	1	40	16	59	13	10	5	0	3	0	3	0	0	0	0	1	19	0	0	7	2	71	19	6	4	0	0	4	0	0	0	0	0	0	1	0	0	0	4	0	0	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0
Zotu153	190	320	143	34	63	15	40	69	140	48	1	5	16	5	16	0	1	1	51	712	201	29	158	43	198	245	342	79	37	26	40	36	0	0	0	0	0	1	0	1	6	2	1	0	2	4	4	0	1	14	0	0	5	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	1	0	15	1	0	2	38	115	0	65	1	1	3	8	18	1	3	3	1	1	0	0	0	0	0	0	0
Zotu201	241	1075	35	10	66	107	56	40	355	68	3	1	14	2	8	0	0	0	54	207	5	1	176	82	36	8	74	39	12	3	1	1	0	0	0	0	2	2	0	0	2	5	0	0	4	1	0	1	1	2	0	0	2	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	2	0	0	1	1	0	1	0	0	0	2	4	1	0	11	2	0	2	0	0	5	0	0	0	0	0	0	0
Zotu1314	3	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	357	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2236	29	156	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1398	115	41	44	4	13	0	2	3	17	26	0	0	5	0	1	0	0	0	3	14	1	0	1	8	26	9	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Zotu1688	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	1	0	0	0	1	2	1	0	0	1	1	62	50	0	0	0	1	1	0	0	0	0
Zotu63	2	1	1	1	629	3	1997	1	3	5	4117	2	1	0	2	0	0	0	0	3	3	1	3	1	97	0	0	1	56	2	2	0	0	0	0	0	2	2	0	2	5	1	0	0	3	0	1	3	1	4	0	0	2	0	1	1	2	1	0	0	1	1	0	0	2	0	1	1	0	0	1	3	0	0	3	1	0	0	0	2	4	1	7	3	1	3	1	0	0	0	1	2	0	0	0	0
Zotu5271	44	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4858	4	3	1	10	0	1	0	1	7	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	3	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6519	3	2	3	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9592	12	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1435	18	11	14	9	18	13	3	9	21	22	10	1	0	4	70	0	0	0	23	17	3	0	5	5	9	0	6	3	6	19	0	13	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
Zotu3691	27	4	0	0	0	0	0	1	0	0	0	4	0	0	16	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1392	96	70	3	1	0	0	1	0	36	27	1	0	0	0	1	0	0	0	22	29	0	0	0	0	0	0	18	37	0	0	1	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu681	3	3	7	1	3	1	0	2	5	2	6	0	3	1	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu14476	2	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu25	19	4	108	65	375	95	8	447	10	5	15	325	66	35	28	0	2	0	8	13	205	43	957	142	21	158	25	4	21	357	139	38	0	0	0	0	28	34	4327	100	540	293	1790	24	21	819	51	34	114	24	207	64	181	158	6	9	2	31	7	2	2	42	1	1	7	1	1	0	0	0	5	40	6	2	2	98	17	1	29	6	3	3	1	1	6	3	3	3	7	2	1	1	0	0	0	0
Zotu1824	26	3	40	8	10	11	5	7	11	2	7	3	5	3	58	0	0	0	3	1	0	3	5	3	0	5	2	1	6	1	9	7	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu220	41	77	16	25	7	49	25	42	126	99	86	46	64	96	280	0	42	0	15	43	36	14	11	47	64	39	82	23	155	73	65	166	0	0	0	0	11	22	73	15	106	62	1	2	16	0	9	21	37	20	0	0	2	77	10	23	1	11	4	3	7	1	0	0	0	5	0	1	0	0	5	13	0	0	4	0	5	0	5	0	1	0	4	1	1	0	0	2	4	0	0	1	0	0	0	0
Zotu644	39	2	8	3	0	1	4	0	9	5	0	0	0	1	0	0	0	0	55	40	214	26	1	0	93	16	244	25	0	0	1	7	0	0	0	0	3	3	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	54	0	0	0	0	9	0	39	0	0	0	0	0	5	3	0	1	0	0	0	1	0	0	0	0
Zotu66	268	224	21	4	11	9	208	8	19	211	22	24	28	72	655	0	41	0	887	326	17	18	40	7	216	4	47	360	83	38	41	117	0	0	0	0	561	457	146	40	33	29	99	0	39	62	126	57	38	156	64	22	106	44	5	13	2	0	2	0	0	98	0	8	0	1	0	0	4	3	0	43	10	1	0	1	0	0	5	0	59	0	1	23	1	2	1	2	2	0	1	0	0	0	0	0
